SeriesID,EpisodeID,TaskID,ContestantID,ContestantName,Score
6,2,2,Contestant30,Phil Green,5
6,2,3,Contestant26,Oscar Allen,1
6,2,3,Contestant27,Ian Turner,3
6,2,3,Contestant28,Zach Davies,2
6,2,3,Contestant29,Harry Stewart,3
6,2,3,Contestant30,Phil Green,5
6,2,4,Contestant26,Oscar Allen,2
6,2,4,Contestant27,Ian Turner,4
6,2,4,Contestant28,Zach Davies,3
6,2,4,Contestant29,Harry Stewart,2
6,2,4,Contestant30,Phil Green,3
6,2,5,Contestant26,Oscar Allen,2
6,2,5,Contestant27,Ian Turner,1
6,2,5,Contestant28,Zach Davies,3
6,2,5,Contestant29,Harry Stewart,4
6,2,5,Contestant30,Phil Green,4
6,3,1,Contestant26,Oscar Allen,5
6,3,1,Contestant27,Ian Turner,2
6,3,1,Contestant28,Zach Davies,3
6,3,1,Contestant29,Harry Stewart,5
6,3,1,Contestant30,Phil Green,3
6,3,2,Contestant26,Oscar Allen,2
6,3,2,Contestant27,Ian Turner,4
6,3,2,Contestant28,Zach Davies,1
6,3,2,Contestant29,Harry Stewart,4
6,3,2,Contestant30,Phil Green,5
6,3,3,Contestant26,Oscar Allen,1
6,3,3,Contestant27,Ian Turner,5
6,3,3,Contestant28,Zach Davies,2
6,3,3,Contestant29,Harry Stewart,1
6,3,3,Contestant30,Phil Green,5
6,3,4,Contestant26,Oscar Allen,2
6,3,4,Contestant27,Ian Turner,4
6,3,4,Contestant28,Zach Davies,2
6,3,4,Contestant29,Harry Stewart,3
6,3,4,Contestant30,Phil Green,2
6,3,5,Contestant26,Oscar Allen,2
6,3,5,Contestant27,Ian Turner,3
6,3,5,Contestant28,Zach Davies,5
6,3,5,Contestant29,Harry Stewart,5
6,3,5,Contestant30,Phil Green,2
6,4,1,Contestant26,Oscar Allen,3
6,4,1,Contestant27,Ian Turner,3
6,4,1,Contestant28,Zach Davies,4
6,4,1,Contestant29,Harry Stewart,5
6,4,1,Contestant30,Phil Green,1
6,4,2,Contestant26,Oscar Allen,5
6,4,2,Contestant27,Ian Turner,5
6,4,2,Contestant28,Zach Davies,4
6,4,2,Contestant29,Harry Stewart,1
6,4,2,Contestant30,Phil Green,4
6,4,3,Contestant26,Oscar Allen,1
6,4,3,Contestant27,Ian Turner,2
6,4,3,Contestant28,Zach Davies,1
6,4,3,Contestant29,Harry Stewart,4
6,4,3,Contestant30,Phil Green,5
6,4,4,Contestant26,Oscar Allen,1
6,4,4,Contestant27,Ian Turner,1
6,4,4,Contestant28,Zach Davies,3
6,4,4,Contestant29,Harry Stewart,5
6,4,4,Contestant30,Phil Green,2
6,4,5,Contestant26,Oscar Allen,4
6,4,5,Contestant27,Ian Turner,2
6,4,5,Contestant28,Zach Davies,5
6,4,5,Contestant29,Harry Stewart,1
6,4,5,Contestant30,Phil Green,1
6,5,1,Contestant26,Oscar Allen,5
6,5,1,Contestant27,Ian Turner,1
6,5,1,Contestant28,Zach Davies,1
6,5,1,Contestant29,Harry Stewart,1
6,5,1,Contestant30,Phil Green,4
6,5,2,Contestant26,Oscar Allen,4
6,5,2,Contestant27,Ian Turner,3
6,5,2,Contestant28,Zach Davies,2
6,5,2,Contestant29,Harry Stewart,5
6,5,2,Contestant30,Phil Green,5
6,5,3,Contestant26,Oscar Allen,5
6,5,3,Contestant27,Ian Turner,3
6,5,3,Contestant28,Zach Davies,4
6,5,3,Contestant29,Harry Stewart,3
6,5,3,Contestant30,Phil Green,5
6,5,4,Contestant26,Oscar Allen,2
6,5,4,Contestant27,Ian Turner,1
6,5,4,Contestant28,Zach Davies,4
6,5,4,Contestant29,Harry Stewart,4
6,5,4,Contestant30,Phil Green,3
6,5,5,Contestant26,Oscar Allen,4
6,5,5,Contestant27,Ian Turner,5
6,5,5,Contestant28,Zach Davies,5
6,5,5,Contestant29,Harry Stewart,3
6,5,5,Contestant30,Phil Green,5
6,6,1,Contestant26,Oscar Allen,2
6,6,1,Contestant27,Ian Turner,3
6,6,1,Contestant28,Zach Davies,2
6,6,1,Contestant29,Harry Stewart,1
6,6,1,Contestant30,Phil Green,2
6,6,2,Contestant26,Oscar Allen,1
6,6,2,Contestant27,Ian Turner,1
6,6,2,Contestant28,Zach Davies,2
6,6,2,Contestant29,Harry Stewart,3
6,6,2,Contestant30,Phil Green,5
6,6,3,Contestant26,Oscar Allen,5
6,6,3,Contestant27,Ian Turner,1
6,6,3,Contestant28,Zach Davies,1
6,6,3,Contestant29,Harry Stewart,3
6,6,3,Contestant30,Phil Green,4
6,6,4,Contestant26,Oscar Allen,2
6,6,4,Contestant27,Ian Turner,1
6,6,4,Contestant28,Zach Davies,5
6,6,4,Contestant29,Harry Stewart,3
6,6,4,Contestant30,Phil Green,2
6,6,5,Contestant26,Oscar Allen,3
6,6,5,Contestant27,Ian Turner,2
6,6,5,Contestant28,Zach Davies,2
6,6,5,Contestant29,Harry Stewart,1
6,6,5,Contestant30,Phil Green,3
6,7,1,Contestant26,Oscar Allen,3
6,7,1,Contestant27,Ian Turner,5
6,7,1,Contestant28,Zach Davies,5
6,7,1,Contestant29,Harry Stewart,1
6,7,1,Contestant30,Phil Green,1
6,7,2,Contestant26,Oscar Allen,4
6,7,2,Contestant27,Ian Turner,5
6,7,2,Contestant28,Zach Davies,2
6,7,2,Contestant29,Harry Stewart,3
6,7,2,Contestant30,Phil Green,1
6,7,3,Contestant26,Oscar Allen,3
6,7,3,Contestant27,Ian Turner,3
6,7,3,Contestant28,Zach Davies,4
6,7,3,Contestant29,Harry Stewart,5
6,7,3,Contestant30,Phil Green,1
6,7,4,Contestant26,Oscar Allen,3
6,7,4,Contestant27,Ian Turner,1
6,7,4,Contestant28,Zach Davies,2
6,7,4,Contestant29,Harry Stewart,4
6,7,4,Contestant30,Phil Green,2
6,7,5,Contestant26,Oscar Allen,1
6,7,5,Contestant27,Ian Turner,1
6,7,5,Contestant28,Zach Davies,5
6,7,5,Contestant29,Harry Stewart,3
6,7,5,Contestant30,Phil Green,3
6,8,1,Contestant26,Oscar Allen,2
6,8,1,Contestant27,Ian Turner,4
6,8,1,Contestant28,Zach Davies,3
6,8,1,Contestant29,Harry Stewart,5
6,8,1,Contestant30,Phil Green,2
6,8,2,Contestant26,Oscar Allen,2
6,8,2,Contestant27,Ian Turner,5
6,8,2,Contestant28,Zach Davies,4
6,8,2,Contestant29,Harry Stewart,5
6,8,2,Contestant30,Phil Green,4
6,8,3,Contestant26,Oscar Allen,5
6,8,3,Contestant27,Ian Turner,5
6,8,3,Contestant28,Zach Davies,1
6,8,3,Contestant29,Harry Stewart,2
6,8,3,Contestant30,Phil Green,5
6,8,4,Contestant26,Oscar Allen,5
6,8,4,Contestant27,Ian Turner,3
6,8,4,Contestant28,Zach Davies,2
6,8,4,Contestant29,Harry Stewart,3
6,8,4,Contestant30,Phil Green,2
6,8,5,Contestant26,Oscar Allen,3
6,8,5,Contestant27,Ian Turner,5
6,8,5,Contestant28,Zach Davies,5
6,8,5,Contestant29,Harry Stewart,1
6,8,5,Contestant30,Phil Green,3
6,9,1,Contestant26,Oscar Allen,4
6,9,1,Contestant27,Ian Turner,1
6,9,1,Contestant28,Zach Davies,3
6,9,1,Contestant29,Harry Stewart,3
6,9,1,Contestant30,Phil Green,1
6,9,2,Contestant26,Oscar Allen,5
6,9,2,Contestant27,Ian Turner,3
6,9,2,Contestant28,Zach Davies,5
6,9,2,Contestant29,Harry Stewart,1
6,9,2,Contestant30,Phil Green,5
6,9,3,Contestant26,Oscar Allen,2
6,9,3,Contestant27,Ian Turner,4
6,9,3,Contestant28,Zach Davies,3
6,9,3,Contestant29,Harry Stewart,4
6,9,3,Contestant30,Phil Green,5
6,9,4,Contestant26,Oscar Allen,3
6,9,4,Contestant27,Ian Turner,5
6,9,4,Contestant28,Zach Davies,2
6,9,4,Contestant29,Harry Stewart,1
6,9,4,Contestant30,Phil Green,3
6,9,5,Contestant26,Oscar Allen,2
6,9,5,Contestant27,Ian Turner,2
6,9,5,Contestant28,Zach Davies,3
6,9,5,Contestant29,Harry Stewart,5
6,9,5,Contestant30,Phil Green,2
6,10,1,Contestant26,Oscar Allen,4
6,10,1,Contestant27,Ian Turner,2
6,10,1,Contestant28,Zach Davies,5
6,10,1,Contestant29,Harry Stewart,5
6,10,1,Contestant30,Phil Green,4
6,10,2,Contestant26,Oscar Allen,2
6,10,2,Contestant27,Ian Turner,5
6,10,2,Contestant28,Zach Davies,3
6,10,2,Contestant29,Harry Stewart,1
6,10,2,Contestant30,Phil Green,1
6,10,3,Contestant26,Oscar Allen,1
6,10,3,Contestant27,Ian Turner,2
6,10,3,Contestant28,Zach Davies,4
6,10,3,Contestant29,Harry Stewart,5
6,10,3,Contestant30,Phil Green,3
6,10,4,Contestant26,Oscar Allen,3
6,10,4,Contestant27,Ian Turner,2
6,10,4,Contestant28,Zach Davies,1
6,10,4,Contestant29,Harry Stewart,2
6,10,4,Contestant30,Phil Green,4
6,10,5,Contestant26,Oscar Allen,4
6,10,5,Contestant27,Ian Turner,5
6,10,5,Contestant28,Zach Davies,5
6,10,5,Contestant29,Harry Stewart,4
6,10,5,Contestant30,Phil Green,4
7,1,1,Contestant31,Oscar Baker,4
7,1,1,Contestant32,Wendy Stewart,2
7,1,1,Contestant33,Yolanda Sanders,4
7,1,1,Contestant34,Ivo Walker,3
7,1,1,Contestant35,Helen Martin,1
7,1,2,Contestant31,Oscar Baker,4
7,1,2,Contestant32,Wendy Stewart,1
7,1,2,Contestant33,Yolanda Sanders,2
7,1,2,Contestant34,Ivo Walker,1
7,1,2,Contestant35,Helen Martin,2
7,1,3,Contestant31,Oscar Baker,3
7,1,3,Contestant32,Wendy Stewart,2
7,1,3,Contestant33,Yolanda Sanders,2
7,1,3,Contestant34,Ivo Walker,5
7,1,3,Contestant35,Helen Martin,4
7,1,4,Contestant31,Oscar Baker,4
7,1,4,Contestant32,Wendy Stewart,3
7,1,4,Contestant33,Yolanda Sanders,3
7,1,4,Contestant34,Ivo Walker,4
7,1,4,Contestant35,Helen Martin,5
7,1,5,Contestant31,Oscar Baker,4
7,1,5,Contestant32,Wendy Stewart,5
7,1,5,Contestant33,Yolanda Sanders,3
7,1,5,Contestant34,Ivo Walker,1
7,1,5,Contestant35,Helen Martin,3
7,2,1,Contestant31,Oscar Baker,3
7,2,1,Contestant32,Wendy Stewart,2
7,2,1,Contestant33,Yolanda Sanders,2
7,2,1,Contestant34,Ivo Walker,2
7,2,1,Contestant35,Helen Martin,2
7,2,2,Contestant31,Oscar Baker,5
7,2,2,Contestant32,Wendy Stewart,4
7,2,2,Contestant33,Yolanda Sanders,1
7,2,2,Contestant34,Ivo Walker,3
7,2,2,Contestant35,Helen Martin,5
7,2,3,Contestant31,Oscar Baker,1
7,2,3,Contestant32,Wendy Stewart,5
7,2,3,Contestant33,Yolanda Sanders,5
7,2,3,Contestant34,Ivo Walker,3
7,2,3,Contestant35,Helen Martin,4
7,2,4,Contestant31,Oscar Baker,2
7,2,4,Contestant32,Wendy Stewart,4
7,2,4,Contestant33,Yolanda Sanders,3
7,2,4,Contestant34,Ivo Walker,3
7,2,4,Contestant35,Helen Martin,3
7,2,5,Contestant31,Oscar Baker,1
7,2,5,Contestant32,Wendy Stewart,4
7,2,5,Contestant33,Yolanda Sanders,4
7,2,5,Contestant34,Ivo Walker,5
7,2,5,Contestant35,Helen Martin,5
7,3,1,Contestant31,Oscar Baker,5
7,3,1,Contestant32,Wendy Stewart,3
7,3,1,Contestant33,Yolanda Sanders,4
7,3,1,Contestant34,Ivo Walker,3
7,3,1,Contestant35,Helen Martin,1
7,3,2,Contestant31,Oscar Baker,5
7,3,2,Contestant32,Wendy Stewart,3
7,3,2,Contestant33,Yolanda Sanders,3
7,3,2,Contestant34,Ivo Walker,1
7,3,2,Contestant35,Helen Martin,2
7,3,3,Contestant31,Oscar Baker,4
7,3,3,Contestant32,Wendy Stewart,2
7,3,3,Contestant33,Yolanda Sanders,5
7,3,3,Contestant34,Ivo Walker,3
7,3,3,Contestant35,Helen Martin,1
7,3,4,Contestant31,Oscar Baker,1
7,3,4,Contestant32,Wendy Stewart,4
7,3,4,Contestant33,Yolanda Sanders,2
7,3,4,Contestant34,Ivo Walker,4
7,3,4,Contestant35,Helen Martin,3
7,3,5,Contestant31,Oscar Baker,4
7,3,5,Contestant32,Wendy Stewart,1
7,3,5,Contestant33,Yolanda Sanders,1
7,3,5,Contestant34,Ivo Walker,5
7,3,5,Contestant35,Helen Martin,5
7,4,1,Contestant31,Oscar Baker,3
7,4,1,Contestant32,Wendy Stewart,2
7,4,1,Contestant33,Yolanda Sanders,4
7,4,1,Contestant34,Ivo Walker,3
7,4,1,Contestant35,Helen Martin,5
7,4,2,Contestant31,Oscar Baker,4
7,4,2,Contestant32,Wendy Stewart,5
7,4,2,Contestant33,Yolanda Sanders,4
7,4,2,Contestant34,Ivo Walker,2
7,4,2,Contestant35,Helen Martin,3
7,4,3,Contestant31,Oscar Baker,4
7,4,3,Contestant32,Wendy Stewart,1
7,4,3,Contestant33,Yolanda Sanders,1
7,4,3,Contestant34,Ivo Walker,4
7,4,3,Contestant35,Helen Martin,4
7,4,4,Contestant31,Oscar Baker,4
7,4,4,Contestant32,Wendy Stewart,1
7,4,4,Contestant33,Yolanda Sanders,1
7,4,4,Contestant34,Ivo Walker,4
7,4,4,Contestant35,Helen Martin,5
7,4,5,Contestant31,Oscar Baker,5
7,4,5,Contestant32,Wendy Stewart,2
7,4,5,Contestant33,Yolanda Sanders,3
7,4,5,Contestant34,Ivo Walker,5
7,4,5,Contestant35,Helen Martin,1
7,5,1,Contestant31,Oscar Baker,5
7,5,1,Contestant32,Wendy Stewart,2
7,5,1,Contestant33,Yolanda Sanders,2
7,5,1,Contestant34,Ivo Walker,3
7,5,1,Contestant35,Helen Martin,5
7,5,2,Contestant31,Oscar Baker,1
7,5,2,Contestant32,Wendy Stewart,1
7,5,2,Contestant33,Yolanda Sanders,4
7,5,2,Contestant34,Ivo Walker,1
7,5,2,Contestant35,Helen Martin,3
7,5,3,Contestant31,Oscar Baker,3
7,5,3,Contestant32,Wendy Stewart,1
7,5,3,Contestant33,Yolanda Sanders,1
7,5,3,Contestant34,Ivo Walker,4
7,5,3,Contestant35,Helen Martin,1
7,5,4,Contestant31,Oscar Baker,4
7,5,4,Contestant32,Wendy Stewart,4
7,5,4,Contestant33,Yolanda Sanders,1
7,5,4,Contestant34,Ivo Walker,2
7,5,4,Contestant35,Helen Martin,2
7,5,5,Contestant31,Oscar Baker,4
7,5,5,Contestant32,Wendy Stewart,1
7,5,5,Contestant33,Yolanda Sanders,2
7,5,5,Contestant34,Ivo Walker,1
7,5,5,Contestant35,Helen Martin,1
7,6,1,Contestant31,Oscar Baker,1
7,6,1,Contestant32,Wendy Stewart,5
7,6,1,Contestant33,Yolanda Sanders,1
7,6,1,Contestant34,Ivo Walker,5
7,6,1,Contestant35,Helen Martin,4
7,6,2,Contestant31,Oscar Baker,2
7,6,2,Contestant32,Wendy Stewart,2
7,6,2,Contestant33,Yolanda Sanders,2
7,6,2,Contestant34,Ivo Walker,2
7,6,2,Contestant35,Helen Martin,2
7,6,3,Contestant31,Oscar Baker,2
7,6,3,Contestant32,Wendy Stewart,2
7,6,3,Contestant33,Yolanda Sanders,4
7,6,3,Contestant34,Ivo Walker,1
7,6,3,Contestant35,Helen Martin,3
7,6,4,Contestant31,Oscar Baker,5
7,6,4,Contestant32,Wendy Stewart,3
7,6,4,Contestant33,Yolanda Sanders,3
7,6,4,Contestant34,Ivo Walker,1
7,6,4,Contestant35,Helen Martin,1
7,6,5,Contestant31,Oscar Baker,1
7,6,5,Contestant32,Wendy Stewart,2
7,6,5,Contestant33,Yolanda Sanders,4
7,6,5,Contestant34,Ivo Walker,2
7,6,5,Contestant35,Helen Martin,4
7,7,1,Contestant31,Oscar Baker,4
7,7,1,Contestant32,Wendy Stewart,3
7,7,1,Contestant33,Yolanda Sanders,3
7,7,1,Contestant34,Ivo Walker,4
7,7,1,Contestant35,Helen Martin,4
7,7,2,Contestant31,Oscar Baker,2
7,7,2,Contestant32,Wendy Stewart,2
7,7,2,Contestant33,Yolanda Sanders,3
7,7,2,Contestant34,Ivo Walker,1
7,7,2,Contestant35,Helen Martin,4
7,7,3,Contestant31,Oscar Baker,2
7,7,3,Contestant32,Wendy Stewart,3
7,7,3,Contestant33,Yolanda Sanders,2
7,7,3,Contestant34,Ivo Walker,4
7,7,3,Contestant35,Helen Martin,4
7,7,4,Contestant31,Oscar Baker,5
7,7,4,Contestant32,Wendy Stewart,1
7,7,4,Contestant33,Yolanda Sanders,5
7,7,4,Contestant34,Ivo Walker,3
7,7,4,Contestant35,Helen Martin,2
7,7,5,Contestant31,Oscar Baker,3
7,7,5,Contestant32,Wendy Stewart,4
7,7,5,Contestant33,Yolanda Sanders,5
7,7,5,Contestant34,Ivo Walker,5
7,7,5,Contestant35,Helen Martin,5
7,8,1,Contestant31,Oscar Baker,3
7,8,1,Contestant32,Wendy Stewart,4
7,8,1,Contestant33,Yolanda Sanders,2
7,8,1,Contestant34,Ivo Walker,2
7,8,1,Contestant35,Helen Martin,3
7,8,2,Contestant31,Oscar Baker,5
7,8,2,Contestant32,Wendy Stewart,1
7,8,2,Contestant33,Yolanda Sanders,3
7,8,2,Contestant34,Ivo Walker,3
7,8,2,Contestant35,Helen Martin,4
7,8,3,Contestant31,Oscar Baker,2
7,8,3,Contestant32,Wendy Stewart,3
7,8,3,Contestant33,Yolanda Sanders,3
7,8,3,Contestant34,Ivo Walker,5
7,8,3,Contestant35,Helen Martin,5
7,8,4,Contestant31,Oscar Baker,1
7,8,4,Contestant32,Wendy Stewart,4
7,8,4,Contestant33,Yolanda Sanders,1
7,8,4,Contestant34,Ivo Walker,5
7,8,4,Contestant35,Helen Martin,2
7,8,5,Contestant31,Oscar Baker,5
7,8,5,Contestant32,Wendy Stewart,4
7,8,5,Contestant33,Yolanda Sanders,5
7,8,5,Contestant34,Ivo Walker,4
7,8,5,Contestant35,Helen Martin,4
7,9,1,Contestant31,Oscar Baker,4
7,9,1,Contestant32,Wendy Stewart,4
7,9,1,Contestant33,Yolanda Sanders,4
7,9,1,Contestant34,Ivo Walker,2
7,9,1,Contestant35,Helen Martin,1
7,9,2,Contestant31,Oscar Baker,3
7,9,2,Contestant32,Wendy Stewart,1
7,9,2,Contestant33,Yolanda Sanders,4
7,9,2,Contestant34,Ivo Walker,2
7,9,2,Contestant35,Helen Martin,5
7,9,3,Contestant31,Oscar Baker,2
7,9,3,Contestant32,Wendy Stewart,4
7,9,3,Contestant33,Yolanda Sanders,2
7,9,3,Contestant34,Ivo Walker,2
7,9,3,Contestant35,Helen Martin,4
7,9,4,Contestant31,Oscar Baker,2
7,9,4,Contestant32,Wendy Stewart,3
7,9,4,Contestant33,Yolanda Sanders,3
7,9,4,Contestant34,Ivo Walker,2
7,9,4,Contestant35,Helen Martin,5
7,9,5,Contestant31,Oscar Baker,4
7,9,5,Contestant32,Wendy Stewart,3
7,9,5,Contestant33,Yolanda Sanders,5
7,9,5,Contestant34,Ivo Walker,2
7,9,5,Contestant35,Helen Martin,5
7,10,1,Contestant31,Oscar Baker,1
7,10,1,Contestant32,Wendy Stewart,3
7,10,1,Contestant33,Yolanda Sanders,2
7,10,1,Contestant34,Ivo Walker,4
7,10,1,Contestant35,Helen Martin,2
7,10,2,Contestant31,Oscar Baker,4
7,10,2,Contestant32,Wendy Stewart,2
7,10,2,Contestant33,Yolanda Sanders,5
7,10,2,Contestant34,Ivo Walker,5
7,10,2,Contestant35,Helen Martin,5
7,10,3,Contestant31,Oscar Baker,1
7,10,3,Contestant32,Wendy Stewart,4
7,10,3,Contestant33,Yolanda Sanders,5
7,10,3,Contestant34,Ivo Walker,1
7,10,3,Contestant35,Helen Martin,4
7,10,4,Contestant31,Oscar Baker,2
7,10,4,Contestant32,Wendy Stewart,1
7,10,4,Contestant33,Yolanda Sanders,3
7,10,4,Contestant34,Ivo Walker,1
7,10,4,Contestant35,Helen Martin,1
7,10,5,Contestant31,Oscar Baker,4
7,10,5,Contestant32,Wendy Stewart,2
7,10,5,Contestant33,Yolanda Sanders,3
7,10,5,Contestant34,Ivo Walker,5
7,10,5,Contestant35,Helen Martin,5
8,1,1,Contestant36,Fiona Smith,1
8,1,1,Contestant37,Charlie Smith,4
8,1,1,Contestant38,Alan Long,4
8,1,1,Contestant39,Josh Horne,5
8,1,1,Contestant40,Patsy Mitchell,3
8,1,2,Contestant36,Fiona Smith,2
8,1,2,Contestant37,Charlie Smith,3
8,1,2,Contestant38,Alan Long,2
8,1,2,Contestant39,Josh Horne,5
8,1,2,Contestant40,Patsy Mitchell,2
8,1,3,Contestant36,Fiona Smith,4
8,1,3,Contestant37,Charlie Smith,1
8,1,3,Contestant38,Alan Long,1
8,1,3,Contestant39,Josh Horne,5
8,1,3,Contestant40,Patsy Mitchell,4
8,1,4,Contestant36,Fiona Smith,3
8,1,4,Contestant37,Charlie Smith,4
8,1,4,Contestant38,Alan Long,1
8,1,4,Contestant39,Josh Horne,1
8,1,4,Contestant40,Patsy Mitchell,4
8,1,5,Contestant36,Fiona Smith,4
8,1,5,Contestant37,Charlie Smith,1
8,1,5,Contestant38,Alan Long,3
8,1,5,Contestant39,Josh Horne,5
8,1,5,Contestant40,Patsy Mitchell,5
8,2,1,Contestant36,Fiona Smith,4
8,2,1,Contestant37,Charlie Smith,5
8,2,1,Contestant38,Alan Long,1
8,2,1,Contestant39,Josh Horne,1
8,2,1,Contestant40,Patsy Mitchell,4
8,2,2,Contestant36,Fiona Smith,4
8,2,2,Contestant37,Charlie Smith,4
8,2,2,Contestant38,Alan Long,3
8,2,2,Contestant39,Josh Horne,5
8,2,2,Contestant40,Patsy Mitchell,4
8,2,3,Contestant36,Fiona Smith,2
8,2,3,Contestant37,Charlie Smith,2
8,2,3,Contestant38,Alan Long,1
8,2,3,Contestant39,Josh Horne,5
8,2,3,Contestant40,Patsy Mitchell,4
8,2,4,Contestant36,Fiona Smith,2
8,2,4,Contestant37,Charlie Smith,5
8,2,4,Contestant38,Alan Long,1
8,2,4,Contestant39,Josh Horne,3
8,2,4,Contestant40,Patsy Mitchell,5
8,2,5,Contestant36,Fiona Smith,5
8,2,5,Contestant37,Charlie Smith,3
8,2,5,Contestant38,Alan Long,5
8,2,5,Contestant39,Josh Horne,1
8,2,5,Contestant40,Patsy Mitchell,1
8,3,1,Contestant36,Fiona Smith,3
8,3,1,Contestant37,Charlie Smith,4
8,3,1,Contestant38,Alan Long,2
8,3,1,Contestant39,Josh Horne,4
8,3,1,Contestant40,Patsy Mitchell,5
8,3,2,Contestant36,Fiona Smith,2
8,3,2,Contestant37,Charlie Smith,3
8,3,2,Contestant38,Alan Long,3
8,3,2,Contestant39,Josh Horne,2
8,3,2,Contestant40,Patsy Mitchell,1
8,3,3,Contestant36,Fiona Smith,2
8,3,3,Contestant37,Charlie Smith,5
8,3,3,Contestant38,Alan Long,1
8,3,3,Contestant39,Josh Horne,3
8,3,3,Contestant40,Patsy Mitchell,2
8,3,4,Contestant36,Fiona Smith,4
8,3,4,Contestant37,Charlie Smith,4
8,3,4,Contestant38,Alan Long,5
8,3,4,Contestant39,Josh Horne,4
8,3,4,Contestant40,Patsy Mitchell,2
8,3,5,Contestant36,Fiona Smith,2
8,3,5,Contestant37,Charlie Smith,4
8,3,5,Contestant38,Alan Long,2
8,3,5,Contestant39,Josh Horne,5
8,3,5,Contestant40,Patsy Mitchell,1
8,4,1,Contestant36,Fiona Smith,5
8,4,1,Contestant37,Charlie Smith,5
8,4,1,Contestant38,Alan Long,2
8,4,1,Contestant39,Josh Horne,1
8,4,1,Contestant40,Patsy Mitchell,2
8,4,2,Contestant36,Fiona Smith,3
8,4,2,Contestant37,Charlie Smith,2
8,4,2,Contestant38,Alan Long,2
8,4,2,Contestant39,Josh Horne,2
8,4,2,Contestant40,Patsy Mitchell,1
8,4,3,Contestant36,Fiona Smith,2
8,4,3,Contestant37,Charlie Smith,1
8,4,3,Contestant38,Alan Long,4
8,4,3,Contestant39,Josh Horne,3
8,4,3,Contestant40,Patsy Mitchell,1
8,4,4,Contestant36,Fiona Smith,4
8,4,4,Contestant37,Charlie Smith,1
8,4,4,Contestant38,Alan Long,1
8,4,4,Contestant39,Josh Horne,3
8,4,4,Contestant40,Patsy Mitchell,5
8,4,5,Contestant36,Fiona Smith,5
8,4,5,Contestant37,Charlie Smith,1
8,4,5,Contestant38,Alan Long,2
8,4,5,Contestant39,Josh Horne,4
8,4,5,Contestant40,Patsy Mitchell,2
8,5,1,Contestant36,Fiona Smith,2
8,5,1,Contestant37,Charlie Smith,1
8,5,1,Contestant38,Alan Long,1
8,5,1,Contestant39,Josh Horne,1
8,5,1,Contestant40,Patsy Mitchell,1
8,5,2,Contestant36,Fiona Smith,5
8,5,2,Contestant37,Charlie Smith,1
8,5,2,Contestant38,Alan Long,5
8,5,2,Contestant39,Josh Horne,5
8,5,2,Contestant40,Patsy Mitchell,1
8,5,3,Contestant36,Fiona Smith,3
8,5,3,Contestant37,Charlie Smith,4
8,5,3,Contestant38,Alan Long,2
8,5,3,Contestant39,Josh Horne,5
8,5,3,Contestant40,Patsy Mitchell,4
8,5,4,Contestant36,Fiona Smith,3
8,5,4,Contestant37,Charlie Smith,2
8,5,4,Contestant38,Alan Long,2
8,5,4,Contestant39,Josh Horne,5
8,5,4,Contestant40,Patsy Mitchell,1
8,5,5,Contestant36,Fiona Smith,3
8,5,5,Contestant37,Charlie Smith,5
8,5,5,Contestant38,Alan Long,3
8,5,5,Contestant39,Josh Horne,1
8,5,5,Contestant40,Patsy Mitchell,1
8,6,1,Contestant36,Fiona Smith,5
8,6,1,Contestant37,Charlie Smith,1
8,6,1,Contestant38,Alan Long,4
8,6,1,Contestant39,Josh Horne,2
8,6,1,Contestant40,Patsy Mitchell,5
8,6,2,Contestant36,Fiona Smith,3
8,6,2,Contestant37,Charlie Smith,4
8,6,2,Contestant38,Alan Long,5
8,6,2,Contestant39,Josh Horne,1
8,6,2,Contestant40,Patsy Mitchell,1
8,6,3,Contestant36,Fiona Smith,1
8,6,3,Contestant37,Charlie Smith,1
8,6,3,Contestant38,Alan Long,3
8,6,3,Contestant39,Josh Horne,4
8,6,3,Contestant40,Patsy Mitchell,2
8,6,4,Contestant36,Fiona Smith,3
8,6,4,Contestant37,Charlie Smith,3
8,6,4,Contestant38,Alan Long,2
8,6,4,Contestant39,Josh Horne,2
8,6,4,Contestant40,Patsy Mitchell,1
8,6,5,Contestant36,Fiona Smith,3
8,6,5,Contestant37,Charlie Smith,5
8,6,5,Contestant38,Alan Long,2
8,6,5,Contestant39,Josh Horne,2
8,6,5,Contestant40,Patsy Mitchell,4
8,7,1,Contestant36,Fiona Smith,5
8,7,1,Contestant37,Charlie Smith,5
8,7,1,Contestant38,Alan Long,2
8,7,1,Contestant39,Josh Horne,1
8,7,1,Contestant40,Patsy Mitchell,4
8,7,2,Contestant36,Fiona Smith,5
8,7,2,Contestant37,Charlie Smith,2
8,7,2,Contestant38,Alan Long,5
8,7,2,Contestant39,Josh Horne,4
8,7,2,Contestant40,Patsy Mitchell,4
8,7,3,Contestant36,Fiona Smith,3
8,7,3,Contestant37,Charlie Smith,2
8,7,3,Contestant38,Alan Long,4
8,7,3,Contestant39,Josh Horne,3
8,7,3,Contestant40,Patsy Mitchell,3
8,7,4,Contestant36,Fiona Smith,5
8,7,4,Contestant37,Charlie Smith,5
8,7,4,Contestant38,Alan Long,3
8,7,4,Contestant39,Josh Horne,5
8,7,4,Contestant40,Patsy Mitchell,4
8,7,5,Contestant36,Fiona Smith,1
8,7,5,Contestant37,Charlie Smith,4
8,7,5,Contestant38,Alan Long,3
